EventType,Attack,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10
HUANG_PCN,true,208798,359455,400.0,208742,359395,411.20000000000005,208675,359322,410.0000000000001,208609,359250,408.8000000000002,208542,359178,407.60000000000025,208476,359107,406.4000000000003,208410,359035,405.2000000000004,208344,358964,404.00000000000045,208278,358893,402.8000000000005,208212,358822,401.6000000000006
HUANG_PCN,true,412829,91294,304.0,412789,91317,112.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0
HUANG_PCN,true,87179,172793,435.76,87119,172707,435.03999999999996,87059,172622,434.31999999999994,87000,172536,433.5999999999999,86940,172451,432.8799999999999,86881,172366,432.15999999999985,86822,172281,431.4399999999998,86762,172196,430.7199999999998,86703,172111,429.9999999999998,86644,172027,429.27999999999975
HUANG_PCN,true,82182,244065,591.76,82277,244170,591.04,82372,244276,590.3199999999999,82466,244381,589.5999999999999,82561,244487,588.8799999999999,82655,244592,588.1599999999999,82749,244697,587.4399999999998,82843,244802,586.7199999999998,82937,244906,585.9999999999998,83031,245011,585.2799999999997
HUANG_PCN,true,562911,206701,628.0,562794,206804,651.8400000000001,562677,206907,651.6000000000004,562560,207011,651.3600000000006,562443,207114,651.1200000000008,562325,207218,650.880000000001,562208,207321,650.6400000000012,562091,207424,650.4000000000015,561974,207527,650.1600000000017,561857,207630,649.9200000000019
HUANG_PCN,true,349764,290968,651.5999999999999,349618,291025,650.3999999999996,349473,291082,649.1999999999994,349328,291139,647.9999999999991,349184,291196,646.7999999999988,349039,291252,645.5999999999985,348895,291309,644.3999999999983,348752,291366,643.199999999998,348608,291422,641.9999999999977,348465,291478,640.7999999999975
HUANG_PCN,true,80006,36285,687.76,80134,36181,687.04,80262,36077,686.3199999999999,80390,35974,685.5999999999999,80518,35871,684.8799999999999,80645,35767,684.1599999999999,80773,35664,683.4399999999998,80900,35561,682.7199999999998,81028,35458,681.9999999999998,81155,35355,681.2799999999997
HUANG_PCN,true,351424,391699,712.0,351289,391813,735.52,351155,391927,734.8,351026,391951,734.0799999999999,350908,391821,733.3599999999999,350789,391691,732.6399999999999,350671,391561,731.9199999999998,350553,391431,731.1999999999998,350435,391302,730.4799999999998,350317,391172,729.7599999999998
HUANG_PCN,true,3166,213822,736.0,3343,213779,759.8400000000001,3520,213736,759.6000000000004,3697,213692,759.3600000000006,3874,213649,759.1200000000008,4051,213606,758.880000000001,4228,213563,758.6400000000012,4405,213519,758.4000000000015,4581,213476,758.1600000000017,4758,213433,757.9200000000019
HUANG_PCN,true,296922,335812,748.0,296798,335675,771.6799999999998,296674,335538,771.1999999999996,296725,335516,770.7199999999993,296863,335393,770.2399999999991,297000,335270,769.7599999999989,297138,335147,769.2799999999986,297276,335025,768.7999999999984,297414,334902,768.3199999999981,297551,334779,767.8399999999979
HUANG_PCN,true,144798,178451,784.0,144971,178537,807.6799999999998,145145,178624,807.1999999999996,145270,178698,806.7199999999993,145409,178833,806.2399999999991,145547,178968,805.7599999999989,145685,179103,805.2799999999986,145824,179238,804.7999999999984,145962,179373,804.3199999999981,146100,179508,803.8399999999979
HUANG_PCN,true,161504,347268,759.76,161635,347142,759.04,161766,347015,758.3199999999999,161897,346888,757.5999999999999,162027,346762,756.8799999999999,162158,346636,756.1599999999999,162288,346510,755.4399999999998,162418,346384,754.7199999999998,162548,346258,753.9999999999998,162678,346132,753.2799999999997
HUANG_PCN,true,128521,60340,771.8399999999999,128604,60174,771.3599999999997,128687,60009,770.8799999999994,128770,59844,770.3999999999992,128854,59679,769.9199999999989,128937,59514,769.4399999999987,129020,59349,768.9599999999984,129103,59184,768.4799999999982,129186,59019,767.999999999998,129268,58855,767.5199999999977
HUANG_PCN,true,416097,448140,820.0,415958,448000,819.0400000000002,415819,447861,818.0800000000004,415681,447722,817.1200000000006,415542,447584,816.1600000000008,415404,447445,815.200000000001,415266,447307,814.2400000000011,415128,447168,813.2800000000013,414990,447030,812.3200000000015,414853,446892,811.3600000000017
HUANG_PCN,true,51861,109034,807.9200000000001,51988,109181,807.6800000000003,52115,109327,807.4400000000005,52242,109474,807.2000000000007,52369,109620,806.960000000001,52495,109766,806.7200000000012,52622,109913,806.4800000000014,52749,110059,806.2400000000016,52875,110205,806.0000000000018,53002,110351,805.760000000002
HUANG_PCN,true,45362,421919,880.0,45500,421759,880.0,45638,421599,880.0,45776,421439,880.0,45914,421279,880.0,46051,421119,880.0,46189,420959,880.0,46327,420799,880.0,46465,420639,880.0,46603,420479,880.0
HUANG_PCN,true,127706,10169,856.0,127683,10373,856.0,127661,10577,856.0,127638,10781,856.0,127616,10986,856.0,127593,11190,856.0,127570,11394,856.0,127548,11598,856.0,127525,11802,856.0,127502,12007,856.0
HUANG_PCN,true,341657,72161,832.76,341674,72352,800.16,341691,72539,767.56,341708,72723,766.8399999999999,341724,72902,734.2399999999999,341740,73078,733.5199999999999,341756,73253,732.7999999999998,341772,73428,732.0799999999998,341788,73601,699.4799999999998,341803,73768,698.7599999999998
HUANG_PCN,true,433694,280643,824.0,433827,280785,803.52,433958,280925,802.8,434087,281063,770.1999999999999,434097,281193,737.5999999999999,433974,281317,704.9999999999999,433855,281435,672.3999999999999,433741,281549,671.6799999999998,433631,281659,639.0799999999998,433522,281768,638.3599999999998
HUANG_PCN,true,1780,203512,833.0,1959,203599,832.3600000000001,2139,203686,831.4000000000003,2319,203773,830.4400000000005,2438,203863,829.4800000000007,2581,204001,828.5200000000009,2724,204140,827.5600000000011,2866,204277,826.6000000000013,3009,204415,825.6400000000015,3151,204553,824.6800000000017
HUANG_PCN,true,382098,151448,832.6800000000001,381931,151558,831.7200000000003,381764,151667,830.7600000000004,381597,151776,829.8000000000006,381431,151885,828.8400000000008,381264,151994,827.880000000001,381098,152102,826.9200000000012,380932,152211,825.9600000000014,380766,152319,825.0000000000016,380601,152428,824.0400000000018
HUANG_PCN,true,172427,4606,833.0,172248,4518,832.8400000000001,172068,4430,832.6000000000004,171889,4342,832.3600000000006,171530,4381,832.1200000000008,171440,4559,831.880000000001,171350,4737,831.6400000000012,171260,4916,831.4000000000015,171170,5094,831.1600000000017,171081,5272,830.9200000000019
HUANG_PCN,true,465332,493401,1192.0,465551,493209,1216.0,465770,493016,1216.0,465990,492824,1216.0,466209,492631,1216.0,466428,492439,1216.0,466648,492246,1216.0,466867,492054,1216.0,467086,491861,1216.0,467306,491669,1216.0
HUANG_PCN,true,487251,84362,832.5999999999999,487412,84480,831.3999999999996,487573,84598,830.1999999999994,487733,84716,828.9999999999991,487894,84833,827.7999999999988,488054,84950,826.5999999999985,488214,85068,825.3999999999983,488373,85185,824.199999999998,488533,85301,822.9999999999977,488692,85418,821.7999999999975
HUANG_PCN,true,398672,450562,1216.0,398482,450340,1216.0,398292,450118,1216.0,398103,449896,1216.0,397913,449674,1216.0,397724,449453,1216.0,397534,449231,1216.0,397344,449009,1216.0,397155,448787,1216.0,396965,448565,1216.0
HUANG_PCN,true,342138,487425,832.6800000000001,342005,487276,831.7200000000003,341872,487127,830.7600000000004,341739,486979,829.8000000000006,341606,486831,828.8400000000008,341474,486682,827.880000000001,341341,486534,826.9200000000012,341209,486387,825.9600000000014,341077,486239,825.0000000000016,340945,486091,824.0400000000018
HUANG_PCN,true,217473,142735,476.0,217396,142803,391.91999999999996,217326,142863,336.0,217256,142923,400.0,217184,142986,400.0,217111,143049,400.0,217038,143112,400.0,216966,143174,400.0,216893,143237,400.0,216821,143300,400.0
HUANG_PCN,true,201294,493051,777.0,201432,492926,777.0,201571,492801,777.0,201709,492676,777.0,201847,492551,777.0,201986,492426,777.0,202124,492301,777.0,202263,492176,777.0,202401,492051,777.0,202539,491926,777.0
HUANG_PCN,true,37071,460460,833.0,36937,460312,833.0,36802,460164,833.0,36668,460015,833.0,36534,459867,833.0,36634,459952,833.0,36787,459824,833.0,36941,459696,833.0,37094,459568,833.0,37248,459439,833.0
HUANG_PCN,true,423351,297610,1324.0,423033,297667,1347.1999999999998,422715,297725,1345.9999999999995,422397,297783,1344.7999999999993,422080,297841,1343.599999999999,421763,297898,1342.3999999999987,421446,297956,1341.1999999999985,421129,298013,1339.9999999999982,420813,298071,1338.799999999998,420497,298128,1337.5999999999976
HUANG_PCN,true,284612,403791,833.0,284745,403940,833.0,284879,404090,833.0,285012,404239,833.0,285145,404388,833.0,285278,404537,833.0,285411,404686,833.0,285545,404835,833.0,285678,404984,833.0,285811,405133,833.0
HUANG_PCN,true,583139,143614,552.0,583027,143694,575.52,582914,143774,574.8,582802,143854,574.0799999999999,582690,143934,573.3599999999999,582578,144014,572.6399999999999,582466,144094,571.9199999999998,582354,144173,571.1999999999998,582243,144253,570.4799999999998,582132,144333,569.7599999999998
HUANG_PCN,true,180673,395960,1336.0,180450,395722,1359.5200000000004,180227,395484,1358.800000000001,180004,395246,1358.0800000000017,179782,395008,1357.3600000000024,179559,394770,1356.640000000003,179336,394533,1355.9200000000037,179114,394295,1355.2000000000044,178892,394058,1354.480000000005,178670,393821,1353.7600000000057
HUANG_PCN,true,203984,262106,805.0,204113,262249,804.3600000000001,204243,262392,803.4000000000003,204372,262535,802.4400000000005,204501,262677,801.4800000000007,204630,262820,800.5200000000009,204536,262967,799.5600000000011,204414,263115,798.6000000000013,204292,263262,797.6400000000015,204170,263410,796.6800000000017
HUANG_PCN,true,284610,161163,777.0,284472,161289,776.1999999999998,284334,161414,774.9999999999995,284197,161538,773.7999999999993,284065,161658,677.1999999999991,283945,161767,675.9999999999989,283832,161869,611.1999999999987,283727,161964,578.1999999999985,283628,162053,545.1999999999982,283531,162141,543.999999999998
HUANG_PCN,true,176087,54873,912.0,175985,55073,935.52,175883,55273,934.8,175782,55472,902.1999999999999,175684,55665,901.4799999999999,175586,55857,900.7599999999999,175488,56050,900.0399999999998,175390,56242,899.3199999999998,175294,56430,866.7199999999998,175199,56615,865.9999999999998
HUANG_PCN,true,60533,198314,832.9200000000001,60399,198166,832.6800000000003,60264,198018,832.4400000000005,60130,197870,832.2000000000007,59995,197723,831.960000000001,59861,197575,831.7200000000012,59727,197427,831.4800000000014,59592,197280,831.2400000000016,59458,197132,831.0000000000018,59324,196985,830.760000000002
HUANG_PCN,true,423013,269210,832.5999999999999,422876,269064,831.3999999999996,422740,268919,830.1999999999994,422604,268773,828.9999999999991,422469,268628,827.7999999999988,422333,268483,826.5999999999985,422198,268338,825.3999999999983,422063,268193,824.199999999998,421928,268049,822.9999999999977,421793,267905,821.7999999999975
HUANG_PCN,true,469826,391713,833.0,469678,391847,832.8400000000001,469530,391982,832.6000000000004,469382,392116,832.3600000000006,469234,392250,832.1200000000008,469087,392385,831.880000000001,468939,392519,831.6400000000012,468791,392653,831.4000000000015,468643,392787,831.1600000000017,468496,392921,830.9200000000019
HUANG_PCN,true,419311,138566,1552.0,419488,138900,1575.5200000000004,419665,139234,1574.800000000001,419842,139568,1574.0800000000017,420019,139902,1573.3600000000024,420195,140235,1572.640000000003,420369,140563,1508.1600000000035,420535,140876,1443.680000000004,420693,141175,1379.2000000000044,420845,141462,1314.7200000000048
HUANG_PCN,true,215388,454282,833.0,215252,454136,832.52,215116,453989,831.8,214981,453843,831.0799999999999,214845,453697,830.3599999999999,214710,453551,829.6399999999999,214574,453405,828.9199999999998,214439,453259,828.1999999999998,214304,453114,827.4799999999998,214169,452968,826.7599999999998
HUANG_PCN,true,158013,327642,551.6800000000001,157924,327544,550.7200000000003,157836,327445,549.7600000000004,157750,327349,516.9600000000006,157667,327257,516.0000000000008,157584,327165,515.040000000001,157502,327073,514.0800000000012,157419,326982,513.1200000000014,157337,326890,512.1600000000016,157255,326799,511.20000000000147
HUANG_PCN,true,500660,239465,832.76,500724,239276,832.04,500789,239087,831.3199999999999,500853,238898,830.5999999999999,500917,238709,829.8799999999999,500981,238521,829.1599999999999,501045,238333,828.4399999999998,501109,238144,827.7199999999998,501173,237957,826.9999999999998,501237,237769,826.2799999999997
HUANG_PCN,true,48124,216638,1612.0,48303,216289,1635.5200000000004,48482,215939,1634.800000000001,48661,215590,1634.0800000000017,48839,215241,1633.3600000000024,49018,214893,1632.640000000003,49197,214544,1631.9200000000037,49375,214196,1631.2000000000044,49554,213847,1630.480000000005,49732,213499,1629.7600000000057
HUANG_PCN,true,134242,211466,832.5999999999999,134387,211328,831.3999999999996,134530,211190,830.1999999999994,134674,211052,828.9999999999991,134818,210915,827.7999999999988,134961,210777,826.5999999999985,135104,210640,825.3999999999983,135247,210503,824.199999999998,135389,210366,822.9999999999977,135532,210230,821.7999999999975
HUANG_PCN,true,555612,334813,833.0,555480,334662,832.8400000000001,555348,334512,832.6000000000004,555216,334362,832.3600000000006,555085,334212,832.1200000000008,554957,334067,799.920000000001,554830,333922,799.6800000000012,554704,333778,799.4400000000014,554582,333639,767.2400000000016,554460,333500,767.0000000000018
HUANG_PCN,true,565581,363472,512.0,565665,363563,503.87999999999994,565747,363651,503.6399999999998,565828,363739,471.4399999999997,565905,363822,471.1999999999996,565982,363905,470.95999999999947,566059,363988,470.71999999999935,566134,364069,438.51999999999924,566205,364146,438.2799999999991,566277,364223,438.039999999999
HUANG_PCN,true,58262,237706,833.0,58107,237831,832.1999999999998,57951,237956,830.9999999999995,57796,238081,829.7999999999993,57641,238206,828.599999999999,57486,238330,827.3999999999987,57440,238389,826.1999999999985,57307,238241,824.9999999999982,57175,238094,823.7999999999979,57043,237947,822.5999999999976
HUANG_PCN,true,169073,339941,833.0,169005,340012,832.28,169156,339882,831.56,169308,339752,830.8399999999999,169459,339622,830.1199999999999,169610,339492,829.3999999999999,169761,339362,828.6799999999998,169912,339233,827.9599999999998,170062,339104,827.2399999999998,170213,338974,826.5199999999998
HUANG_PCN,true,487301,320087,832.9200000000001,487167,319939,832.6800000000003,487033,319791,832.4400000000005,486900,319642,832.2000000000007,486766,319494,831.960000000001,486632,319346,831.7200000000012,486498,319198,831.4800000000014,486365,319049,831.2400000000016,486231,318901,831.0000000000018,486098,318753,830.760000000002
HUANG_PCN,true,392905,380183,435.84000000000003,392975,380260,435.3600000000001,393046,380338,434.8800000000002,393116,380415,434.4000000000003,393185,380492,433.9200000000004,393255,380570,433.4400000000005,393325,380647,432.9600000000006,393395,380724,432.4800000000007,393464,380800,432.0000000000008,393534,380877,431.5200000000009
HUANG_PCN,true,112594,149915,797.0,112470,149774,776.6799999999998,112347,149635,776.1999999999996,112223,149495,775.7199999999993,112100,149356,775.2399999999991,111982,149222,742.8399999999989,111864,149089,742.3599999999986,111746,148955,741.8799999999984,111628,148822,741.3999999999982,111510,148689,740.9199999999979
HUANG_PCN,true,166116,380414,1224.0,165915,380199,1224.0,165715,379985,1224.0,165514,379770,1224.0,165318,379555,1224.0,165120,379337,1224.0,164922,379120,1224.0,164725,378903,1224.0,164527,378685,1224.0,164330,378468,1224.0
HUANG_PCN,true,514124,213942,824.0,513971,214063,803.52,513820,214182,802.8,513669,214302,802.0799999999999,513812,214112,801.3599999999999,513808,213920,800.6399999999999,513803,213728,799.9199999999998,513799,213536,799.1999999999998,513795,213345,798.4799999999998,513791,213153,797.7599999999998
HUANG_PCN,true,249263,301444,1220.0,249483,301267,1167.5199999999998,249699,301092,1134.7199999999993,249910,300921,1133.7599999999989,250117,300754,1100.9599999999984,250321,300589,1068.159999999998,250521,300428,1067.1999999999975,250719,300268,1034.3999999999971,250912,300112,1033.4399999999966,251105,299957,1032.4799999999962
HUANG_PCN,true,401030,454997,833.0,401179,454864,832.6799999999998,401328,454730,832.1999999999996,401476,454597,831.7199999999993,401625,454464,831.2399999999991,401773,454331,830.7599999999989,401916,454348,830.2799999999986,402055,454492,829.7999999999984,402193,454635,829.3199999999981,402331,454778,828.8399999999979
HUANG_PCN,true,555889,267936,488.0,555917,268055,511.20000000000005,555945,268170,478.2000000000001,555971,268282,477.00000000000017,555997,268393,475.80000000000024,556023,268504,474.6000000000003,556049,268615,473.4000000000004,556076,268725,472.20000000000044,556102,268835,471.0000000000005,556127,268945,469.8000000000006
HUANG_PCN,true,530588,350536,832.6800000000001,530455,350388,831.7200000000003,530321,350239,830.7600000000004,530188,350091,829.8000000000006,530055,349943,828.8400000000008,529922,349795,827.880000000001,529790,349647,826.9200000000012,529657,349500,825.9600000000014,529525,349353,825.0000000000016,529393,349205,824.0400000000018
HUANG_PCN,true,220147,416926,504.8799999999994,220058,416829,576.8799999999994,219958,416720,648.8799999999994,219845,416598,720.8799999999994,219721,416463,792.8799999999994,219587,416318,833.0,219451,416171,833.0,219316,416024,833.0,219181,415877,833.0,219045,415730,833.0
HUANG_PCN,true,182655,398516,514.9599999999974,182746,398613,586.9599999999974,182849,398723,658.9599999999974,182964,398846,730.9599999999974,183091,398982,802.9599999999974,183230,399130,874.9599999999974,183380,399290,946.9599999999974,183530,399451,886.9599999999974,183667,399597,826.9599999999974,183802,399741,810.9599999999974
HUANG_PCN,true,162697,382212,400.0,162771,382147,436.0,162857,382071,508.0,162957,381984,580.0,163069,381886,652.0,163194,381776,724.0,163332,381655,796.0,163479,381525,824.0,163625,381397,808.0,163770,381270,792.0
HUANG_PCN,false,99607,393537,0.0,99661,393597,400.0,99725,393668,400.0,99789,393740,400.0,99853,393812,400.0,99917,393883,400.0,99981,393955,400.0,100045,394026,400.0,100108,394098,400.0,100172,394170,400.0
HUANG_PCN,false,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436221,8255,48.0
HUANG_PCN,false,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436225,8252,0.0,436153,8316,400.0,436082,8378,372.0,436012,8440,400.0,435942,8503,384.0,435870,8566,412.0,435799,8628,396.0
HUANG_PCN,true,488259,163133,611.0800000000045,488335,163261,646.9600000000046,488420,163404,718.9600000000046,488513,163561,790.9600000000046,488614,163731,833.0,488716,163903,833.0,488818,164075,833.0,488920,164247,833.0,489022,164419,833.0,489124,164591,833.0
HUANG_PCN,true,322828,267521,400.0,322774,267438,436.0,322712,267341,508.0,322641,267230,580.0,322561,267105,652.0,322471,266964,724.0,322372,266809,796.0,322265,266642,833.0,322157,266474,833.0,322049,266306,833.0
HUANG_PCN,false,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0
HUANG_PCN,false,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555104,93408,0.0,555097,93411,60.0,555075,93422,132.0,555038,93441,204.0
HUANG_PCN,false,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0
HUANG_PCN,false,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590420,41733,0.0,590414,41736,60.0,590393,41748,132.0,590356,41768,204.0
HUANG_PCN,false,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0
HUANG_PCN,false,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0
HUANG_PCN,false,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215332,347854,0.0,215327,347849,60.0,215310,347831,132.0,215282,347800,204.0
HUANG_PCN,true,75645,267595,697.2399999999994,75519,267709,732.8799999999994,75382,267834,804.8799999999994,75234,267969,833.0,75087,268103,833.0,74939,268238,833.0,74791,268373,833.0,74644,268507,833.0,74496,268642,833.0,74348,268777,833.0
HUANG_PCN,true,231931,284641,687.3999999999944,232096,284612,722.7999999999943,232277,284581,794.7999999999943,232475,284546,866.7999999999943,232689,284508,938.7999999999943,232921,284468,1010.7999999999943,233170,284424,1082.7999999999943,233436,284377,1154.7999999999943,233719,284327,1226.7999999999943,233983,284180,1298.7999999999943
HUANG_PCN,true,484494,436566,726.159999999995,484612,436698,761.9199999999948,484740,436842,833.0,484873,436992,833.0,485006,437141,833.0,485139,437290,833.0,485272,437439,833.0,485406,437588,833.0,485539,437737,833.0,485667,437881,737.0
HUANG_PCN,true,602785,129596,564.3200000000039,602673,129676,599.840000000004,602547,129766,671.840000000004,602409,129865,722.0,602268,129965,722.0,602127,130066,722.0,601986,130167,722.0,601845,130267,722.0,601704,130368,722.0,601563,130468,722.0
HUANG_PCN,true,111019,148133,708.0,110905,148003,744.0,110780,147862,816.0,110647,147712,833.0,110515,147563,833.0,110383,147413,833.0,110250,147263,833.0,110118,147113,833.0,109985,146964,833.0,109853,146814,833.0
HUANG_PCN,true,412187,133950,400.0,412274,133902,436.0,412374,133847,508.0,412490,133783,580.0,412620,133710,652.0,412766,133630,724.0,412927,133540,796.0,413100,133444,833.0,413275,133347,833.0,413450,133250,833.0
HUANG_PCN,true,427142,439183,809.9199999999948,427008,439036,833.0,426873,438888,833.0,426739,438740,833.0,426604,438592,833.0,426470,438444,833.0,426335,438297,833.0,426200,438149,833.0,426069,438005,805.0,425941,437864,789.0
HUANG_PCN,true,128169,248775,831.3999999999944,128038,248625,822.7999999999943,127909,248477,806.7999999999943,127778,248327,834.7999999999943,127649,248179,818.7999999999943,127519,248030,802.7999999999943,127398,247890,698.7999999999943,127305,247784,506.79999999999427,127323,247931,314.79999999999427,127360,247899,122.79999999999427
HUANG_PCN,true,502093,257827,674.3200000000039,501939,257770,694.0,501783,257712,694.0,501627,257654,694.0,501471,257596,694.0,501314,257539,694.0,501158,257481,694.0,501002,257423,694.0,500846,257365,694.0,500690,257308,694.0
HUANG_PCN,true,340112,235853,855.3999999999944,339940,235970,890.7999999999943,339755,236095,962.7999999999943,339555,236230,1034.7999999999943,339341,236375,1106.7999999999943,339112,236530,1178.7999999999943,338870,236694,1250.7999999999943,338613,236868,1322.7999999999943,338341,237051,1394.7999999999943,338056,237244,1466.7999999999943
HUANG_PCN,true,441841,98373,823.159999999995,441931,98550,833.0,442020,98729,833.0,442110,98908,833.0,442200,99086,833.0,442290,99265,833.0,442380,99444,833.0,442469,99622,833.0,442559,99801,833.0,442649,99979,833.0
HUANG_PCN,true,470879,301886,818.2399999999994,470747,301739,833.0,470613,301591,833.0,470479,301442,833.0,470345,301294,833.0,470211,301146,833.0,470077,300997,833.0,469943,300849,833.0,469809,300700,833.0,469675,300552,833.0
HUANG_PCN,true,415339,299066,776.5999999999945,415153,299100,811.9999999999943,414951,299136,883.9999999999943,414732,299176,955.9999999999943,414497,299219,1027.9999999999943,414244,299265,1099.9999999999943,413974,299314,1171.9999999999943,413691,299366,1199.9999999999943,413415,299416,1139.9999999999943,413150,299464,1123.9999999999943
HUANG_PCN,true,96563,405590,764.1600000000044,96737,405615,724.0800000000045,96901,405638,664.0800000000045,97059,405661,648.0800000000045,97209,405682,632.0800000000045,97348,405702,572.0800000000045,97473,405720,512.0800000000045,97582,405735,408.0800000000045,97670,405748,304.0800000000045,97715,405754,112.08000000000447
HUANG_PCN,true,356293,422715,833.0,356427,422863,833.0,356561,423011,833.0,356695,423160,833.0,356829,423308,833.0,356960,423454,769.0,357066,423571,577.0,357148,423661,517.0,357213,423733,325.0,357247,423771,133.0
HUANG_PCN,true,220347,28499,757.3200000000039,220512,28580,777.0,220680,28662,777.0,220847,28744,777.0,221014,28827,777.0,221182,28909,777.0,221349,28991,777.0,221516,29074,777.0,221684,29156,777.0,221851,29238,777.0
HUANG_PCN,true,98500,369233,813.3200000000039,98356,369367,833.0,98210,369504,833.0,98084,369623,641.0,97991,369709,449.0,98028,369858,389.0,97958,369781,461.0,97877,369692,533.0,97790,369596,561.0,97697,369495,589.0
HUANG_PCN,true,126515,490089,400.0,126587,490022,436.0,126671,489943,508.0,126767,489852,580.0,126875,489749,652.0,126996,489635,724.0,127130,489509,796.0,127274,489372,833.0,127419,489235,833.0,127564,489098,833.0
HUANG_PCN,false,266371,487327,0.0,266371,487327,0.0,266349,487348,368.0,266281,487415,400.0,266211,487484,424.0,266131,487562,496.0,266255,487582,568.0,266155,487476,640.0,266042,487356,712.0,265918,487225,784.0
HUANG_PCN,true,145488,25983,567.7999999999953,145427,26104,559.5599999999952,145367,26222,543.5599999999952,145308,26340,527.5599999999952,145250,26456,555.5599999999952,145192,26571,539.5599999999952,145133,26688,567.5599999999952,145073,26806,551.5599999999952,145012,26927,579.5599999999952,144950,27051,563.5599999999952
HUANG_PCN,true,289345,207124,1131.3999999999944,289508,206903,1166.7999999999943,289680,206670,1238.7999999999943,289862,206422,1310.7999999999943,290054,206161,1382.7999999999943,290257,205886,1454.7999999999943,290470,205596,1526.7999999999943,290694,205293,1598.7999999999943,290927,204976,1670.7999999999943,291171,204645,1742.7999999999943
HUANG_PCN,false,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0,114952,84093,0.0
HUANG_PCN,true,534672,249709,808.3999999999944,534608,249894,833.0,534542,250083,833.0,534476,250272,833.0,534411,250461,833.0,534345,250650,833.0,534279,250838,833.0,534214,251027,833.0,534148,251216,833.0,534082,251405,833.0
HUANG_PCN,false,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0,189155,468141,0.0
HUANG_PCN,true,80712,112271,818.2399999999994,80587,112117,833.0,80462,111961,833.0,80337,111806,833.0,80211,111650,833.0,80086,111494,833.0,79960,111338,833.0,79835,111183,833.0,79710,111027,833.0,79755,111108,833.0
HUANG_PCN,true,470453,109670,645.2399999999994,470324,109749,617.1199999999994,470200,109825,601.1199999999994,470076,109901,585.1199999999994,469955,109975,569.1199999999994,469834,110049,597.1199999999994,469715,110122,581.1199999999994,469594,110196,609.1199999999994,469473,110270,593.1199999999994,469347,110347,621.1199999999994
HUANG_PCN,false,300216,188453,0.0,300216,188453,0.0,300216,188453,0.0,300216,188453,0.0,300216,188453,0.0,300216,188453,0.0,300217,188455,36.0,300227,188471,108.0,300246,188502,180.0,300261,188524,32.0
HUANG_PCN,false,464196,459647,0.0,464196,459647,0.0,464196,459647,0.0,464196,459647,0.0,464196,459647,0.0,464197,459646,24.0,464209,459636,96.0,464234,459614,168.0,464272,459581,240.0,464323,459536,312.0
HUANG_PCN,true,139011,372044,664.8799999999994,138895,371920,736.8799999999994,138768,371784,808.8799999999994,138632,371638,833.0,138495,371492,833.0,138359,371346,833.0,138222,371200,833.0,138086,371053,833.0,137950,370907,833.0,137813,370761,833.0
HUANG_PCN,false,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0,312231,281127,0.0
HUANG_PCN,false,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0,189456,467888,0.0
